sampleID,phenotype,dip_depth_hemato,ref_genome,settings
LP0025_24_L003,lung_cancer,0.119848281,30memhg38noalt,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.119848281,30memhg38,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.120491515,30memhg38,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.127170738,0memhg38,True40
LP0025_24_L003,lung_cancer,0.120491515,0memhg38noalt,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.126850145,30memhg38noalt,False40
LP0025_24_L003,lung_cancer,0.122675404,0memhg38,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.130050722,0memhg38noalt,True40
LP0025_24_L003,lung_cancer,0.126850145,0memhg38noalt,False40
LP0025_24_L003,lung_cancer,0.126850145,30memhg38,False40
LP0025_24_L003,lung_cancer,0.12019353,30memhg38,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.12019353,30memhg38noalt,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.127460433,0memhg38,False40
LP0025_24_L003,lung_cancer,0.119353055,0memhg38noalt,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.130050722,30memhg38,True40
LP0025_24_L003,lung_cancer,0.120491515,30memhg38noalt,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.119848281,0memhg38noalt,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.12189824,0memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.089551427,0memhg38,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.0936903,0memhg38,False40
LP0026_05_L003,lung_cancer,0.095505856,0memhg38noalt,False40
LP0026_05_L003,lung_cancer,0.089168812,0memhg38,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.088413796,30memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.089133043,30memhg38,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.090058118,30memhg38noalt,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.095018602,0memhg38,True40
LP0026_05_L003,lung_cancer,0.087531747,0memhg38,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.0901101,0memhg38noalt,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.0901101,30memhg38,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.088413796,0memhg38noalt,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.088618461,0memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.089133043,30memhg38noalt,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.089133043,0memhg38noalt,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.095505856,30memhg38,False40
LP0026_05_L003,lung_cancer,0.095235194,30memhg38noalt,True40
LP0026_05_L003,lung_cancer,0.095235194,0memhg38noalt,True40
LP0026_05_L003,lung_cancer,0.095235194,30memhg38,True40
LP0026_05_L003,lung_cancer,0.088413796,30memhg38noalt,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.090058118,30memhg38,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.0901101,30memhg38noalt,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.090058118,0memhg38noalt,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.095505856,30memhg38noalt,False40
LP0026_07_L003,lung_cancer,0.159302905,30memhg38noalt,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.162717607,0memhg38noalt,True40
LP0026_07_L003,lung_cancer,0.158961383,0memhg38noalt,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.158961383,30memhg38,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.159382023,30memhg38noalt,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.158961383,30memhg38noalt,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.157806163,0memhg38noalt,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.156804609,0memhg38,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.159382023,30memhg38,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.161663728,30memhg38,False40
LP0026_07_L003,lung_cancer,0.159933833,0memhg38,False40
LP0026_07_L003,lung_cancer,0.159962522,0memhg38,True40
LP0026_07_L003,lung_cancer,0.158603677,0memhg38,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.162717607,30memhg38,True40
LP0026_07_L003,lung_cancer,0.159302905,0memhg38noalt,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.157439636,0memhg38,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.161663728,30memhg38noalt,False40
LP0026_07_L003,lung_cancer,0.157806163,30memhg38,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.156820896,0memhg38,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.157806163,30memhg38noalt,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.159382023,0memhg38noalt,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.159302905,30memhg38,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.162717607,30memhg38noalt,True40
LP0026_07_L003,lung_cancer,0.161663728,0memhg38noalt,False40
LP0026_08_L003,lung_cancer,0.103698852,0memhg38,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.103906194,0memhg38,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.105616145,0memhg38noalt,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.102771037,30memhg38,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.121648028,0memhg38noalt,True40
LP0026_08_L003,lung_cancer,0.104743797,30memhg38,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.104743797,30memhg38noalt,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.104525385,30memhg38,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.105616145,30memhg38noalt,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.118561932,30memhg38,False40
LP0026_08_L003,lung_cancer,0.104743797,0memhg38noalt,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.121648028,30memhg38noalt,True40
LP0026_08_L003,lung_cancer,0.119650659,0memhg38,True40
LP0026_08_L003,lung_cancer,0.104006221,0memhg38,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.104525385,0memhg38noalt,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.104950905,0memhg38,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.102771037,0memhg38noalt,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.105616145,30memhg38,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.118561932,30memhg38noalt,False40
LP0026_08_L003,lung_cancer,0.102771037,30memhg38noalt,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.117153135,0memhg38,False40
LP0026_08_L003,lung_cancer,0.118561932,0memhg38noalt,False40
LP0026_08_L003,lung_cancer,0.121648028,30memhg38,True40
LP0026_08_L003,lung_cancer,0.104525385,30memhg38noalt,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.117372121,30memhg38,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.125496247,30memhg38noalt,True40
LP0026_22_L003,lung_cancer,0.117048189,30memhg38,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.117048189,0memhg38noalt,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.124385482,0memhg38noalt,False40
LP0026_22_L003,lung_cancer,0.117048189,30memhg38noalt,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.118637176,30memhg38noalt,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.118594913,0memhg38,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.118215299,0memhg38noalt,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.117372121,30memhg38noalt,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.118637176,30memhg38,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.118215299,30memhg38,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.126025175,0memhg38,True40
LP0026_22_L003,lung_cancer,0.124385482,30memhg38noalt,False40
LP0026_22_L003,lung_cancer,0.118637176,0memhg38noalt,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.119336587,0memhg38,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.117900169,0memhg38,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.118215299,30memhg38noalt,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.12541586,0memhg38,False40
LP0026_22_L003,lung_cancer,0.125496247,0memhg38noalt,True40
LP0026_22_L003,lung_cancer,0.117372121,0memhg38noalt,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.118567743,0memhg38,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.124385482,30memhg38,False40
LP0026_22_L003,lung_cancer,0.125496247,30memhg38,True40
LP0026_26_L004,lung_cancer,0.036430527,0memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.043179699,30memhg38noalt,False40
LP0026_26_L004,lung_cancer,0.035454651,0memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.035454651,30memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.035166302,30memhg38noalt,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.03645028,0memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.036675388,30memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.034548971,30memhg38noalt,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.035166302,0memhg38noalt,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.042362477,0memhg38noalt,True40
LP0026_26_L004,lung_cancer,0.042362477,30memhg38noalt,True40
LP0026_26_L004,lung_cancer,0.042362477,30memhg38,True40
LP0026_26_L004,lung_cancer,0.042731604,0memhg38,True40
LP0026_26_L004,lung_cancer,0.043179699,0memhg38noalt,False40
LP0026_26_L004,lung_cancer,0.034548971,30memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.035454651,30memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.036257065,0memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.03614178,0memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.036675388,0memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.043591871,0memhg38,False40
LP0026_26_L004,lung_cancer,0.043179699,30memhg38,False40
LP0026_26_L004,lung_cancer,0.035166302,30memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.036675388,30memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.034548971,0memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.087449502,0memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.089144575,0memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.089144575,30memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.087691296,0memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.097058261,0memhg38noalt,False40
LP0026_38_L004,lung_cancer,0.088122819,30memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.088122819,30memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.087836552,0memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.089144575,30memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.097779645,0memhg38,True40
LP0026_38_L004,lung_cancer,0.089213676,30memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.096126954,30memhg38,True40
LP0026_38_L004,lung_cancer,0.08758912,0memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.096126954,0memhg38noalt,True40
LP0026_38_L004,lung_cancer,0.097058261,30memhg38noalt,False40
LP0026_38_L004,lung_cancer,0.087861633,30memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.089213676,0memhg38noalt,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.097058261,30memhg38,False40
LP0026_38_L004,lung_cancer,0.088122819,0memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.087861633,30memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.087861633,0memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.096774896,0memhg38,False40
LP0026_38_L004,lung_cancer,0.096126954,30memhg38noalt,True40
LP0026_38_L004,lung_cancer,0.089213676,30memhg38noalt,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.093687649,30memhg38noalt,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.099667756,0memhg38noalt,True40
LP0026_42_L004,lung_cancer,0.099891748,30memhg38noalt,False40
LP0026_42_L004,lung_cancer,0.100837005,0memhg38,False40
LP0026_42_L004,lung_cancer,0.096031646,0memhg38noalt,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.099667756,30memhg38,True40
LP0026_42_L004,lung_cancer,0.093687649,30memhg38,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.094150701,0memhg38,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.096031646,30memhg38,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.094425902,30memhg38,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.099192304,0memhg38,True40
LP0026_42_L004,lung_cancer,0.094425902,0memhg38noalt,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.092382956,0memhg38,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.093687649,0memhg38noalt,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.092200728,0memhg38,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.09344501,0memhg38,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.094425902,30memhg38noalt,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.093209135,0memhg38noalt,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.093209135,30memhg38noalt,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.099667756,30memhg38noalt,True40
LP0026_42_L004,lung_cancer,0.093209135,30memhg38,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.099891748,0memhg38noalt,False40
LP0026_42_L004,lung_cancer,0.096031646,30memhg38noalt,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.099891748,30memhg38,False40
LP0027_26_L003,lung_cancer,0.076059091,30memhg38,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.074699083,30memhg38noalt,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.076059091,30memhg38noalt,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.078886575,0memhg38noalt,True40
LP0027_26_L003,lung_cancer,0.0813839,0memhg38,True40
LP0027_26_L003,lung_cancer,0.079300023,0memhg38noalt,False40
LP0027_26_L003,lung_cancer,0.073618533,0memhg38,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.078941865,0memhg38,False40
LP0027_26_L003,lung_cancer,0.078886575,30memhg38,True40
LP0027_26_L003,lung_cancer,0.07310018,30memhg38,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.07310018,0memhg38noalt,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.079300023,30memhg38,False40
LP0027_26_L003,lung_cancer,0.075725346,30memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.074699083,30memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.074699083,0memhg38noalt,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.076059091,0memhg38noalt,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.072122688,0memhg38,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.078886575,30memhg38noalt,True40
LP0027_26_L003,lung_cancer,0.079300023,30memhg38noalt,False40
LP0027_26_L003,lung_cancer,0.075725346,30memhg38,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.074600798,0memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.07310018,30memhg38noalt,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.075725346,0memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.072381807,0memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.118329224,30memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.116949874,0memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.123367396,0memhg38,True40
LP0027_35_L003,lung_cancer,0.115991744,30memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.123221716,30memhg38noalt,True40
LP0027_35_L003,lung_cancer,0.122331283,0memhg38,False40
LP0027_35_L003,lung_cancer,0.115991744,0memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.117267356,30memhg38noalt,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.123221716,0memhg38noalt,True40
LP0027_35_L003,lung_cancer,0.123221716,30memhg38,True40
LP0027_35_L003,lung_cancer,0.118797778,0memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.118329224,30memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.115827473,30memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.115991744,30memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.117267356,30memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.115827473,0memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.116689559,0memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.115827473,30memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.121809745,30memhg38noalt,False40
LP0027_35_L003,lung_cancer,0.121809745,30memhg38,False40
LP0027_35_L003,lung_cancer,0.121809745,0memhg38noalt,False40
LP0027_35_L003,lung_cancer,0.121322772,0memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.118329224,0memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.117267356,0memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.127902716,30memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.127902716,30memhg38noalt,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.129800752,0memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.131561212,30memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.132453973,30memhg38,False40
LP0027_39_L003,lung_cancer,0.135472068,0memhg38noalt,True40
LP0027_39_L003,lung_cancer,0.131561212,0memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.135472068,30memhg38noalt,True40
LP0027_39_L003,lung_cancer,0.127590457,30memhg38,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.135860154,0memhg38,False40
LP0027_39_L003,lung_cancer,0.127811623,0memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.135472068,30memhg38,True40
LP0027_39_L003,lung_cancer,0.132453973,0memhg38noalt,False40
LP0027_39_L003,lung_cancer,0.131561212,30memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.128446785,0memhg38,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.127590457,30memhg38noalt,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.132734826,0memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.132453973,30memhg38noalt,False40
LP0027_39_L003,lung_cancer,0.127902716,0memhg38noalt,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.127811623,30memhg38,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.127811623,30memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.127590457,0memhg38noalt,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.130813966,0memhg38,True40
LP0027_39_L003,lung_cancer,0.128159554,0memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.130094503,0memhg38noalt,False40
LP0028_01_L004,lung_cancer,0.128823068,0memhg38,False40
LP0028_01_L004,lung_cancer,0.130096665,0memhg38,True40
LP0028_01_L004,lung_cancer,0.133150893,30memhg38,True40
LP0028_01_L004,lung_cancer,0.122338164,30memhg38noalt,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.122375879,0memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.130094503,30memhg38noalt,False40
LP0028_01_L004,lung_cancer,0.125600114,30memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.130094503,30memhg38,False40
LP0028_01_L004,lung_cancer,0.121803778,0memhg38,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.122338164,30memhg38,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.121221924,0memhg38,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.125600114,30memhg38noalt,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.122120352,30memhg38,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.121695661,30memhg38noalt,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.133150893,0memhg38noalt,True40
LP0028_01_L004,lung_cancer,0.121695661,30memhg38,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.125600114,0memhg38noalt,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.121695661,0memhg38noalt,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.122120352,0memhg38noalt,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.12143417,0memhg38,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.122120352,30memhg38noalt,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.122338164,0memhg38noalt,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.133150893,30memhg38noalt,True40
LP0029_02_L004,healthy_control,0.176106634,30memhg38,TrueDI26830XA
LP0029_02_L004,healthy_control,0.175426438,30memhg38,FalseDI1230XA
LP0029_02_L004,healthy_control,0.176106634,0memhg38noalt,TrueDI26830XA
LP0029_02_L004,healthy_control,0.180231947,30memhg38,True40
LP0029_02_L004,healthy_control,0.180231947,30memhg38noalt,True40
LP0029_02_L004,healthy_control,0.175426438,0memhg38noalt,FalseDI1230XA
LP0029_02_L004,healthy_control,0.176474088,0memhg38,FalseDI26830XA
LP0029_02_L004,healthy_control,0.175485641,30memhg38,TrueDI1230XA
LP0029_02_L004,healthy_control,0.176106634,30memhg38noalt,TrueDI26830XA
LP0029_02_L004,healthy_control,0.176731694,0memhg38,TrueDI26830XA
LP0029_02_L004,healthy_control,0.1772794,0memhg38noalt,FalseDI26830XA
LP0029_02_L004,healthy_control,0.18223266,0memhg38noalt,False40
LP0029_02_L004,healthy_control,0.18223266,30memhg38,False40
LP0029_02_L004,healthy_control,0.174760329,0memhg38,TrueDI1230XA
LP0029_02_L004,healthy_control,0.180231947,0memhg38noalt,True40
LP0029_02_L004,healthy_control,0.183246418,0memhg38,False40
LP0029_02_L004,healthy_control,0.184217621,0memhg38,True40
LP0029_02_L004,healthy_control,0.1772794,30memhg38,FalseDI26830XA
LP0029_02_L004,healthy_control,0.174012021,0memhg38,FalseDI1230XA
LP0029_02_L004,healthy_control,0.175485641,0memhg38noalt,TrueDI1230XA
LP0029_02_L004,healthy_control,0.175485641,30memhg38noalt,TrueDI1230XA
LP0029_02_L004,healthy_control,0.175426438,30memhg38noalt,FalseDI1230XA
LP0029_02_L004,healthy_control,0.1772794,30memhg38noalt,FalseDI26830XA
LP0029_02_L004,healthy_control,0.18223266,30memhg38noalt,False40
LP0029_04_L003,healthy_control,0.142800189,30memhg38noalt,FalseDI1230XA
LP0029_04_L003,healthy_control,0.145579453,30memhg38noalt,FalseDI26830XA
LP0029_04_L003,healthy_control,0.143712708,0memhg38,FalseDI26830XA
LP0029_04_L003,healthy_control,0.146036699,0memhg38,False40
LP0029_04_L003,healthy_control,0.14227293,30memhg38noalt,TrueDI26830XA
LP0029_04_L003,healthy_control,0.139576707,30memhg38,TrueDI1230XA
LP0029_04_L003,healthy_control,0.145579453,0memhg38noalt,FalseDI26830XA
LP0029_04_L003,healthy_control,0.14562247,30memhg38noalt,True40
LP0029_04_L003,healthy_control,0.139576707,30memhg38noalt,TrueDI1230XA
LP0029_04_L003,healthy_control,0.14227293,0memhg38noalt,TrueDI26830XA
LP0029_04_L003,healthy_control,0.146035079,0memhg38,TrueDI26830XA
LP0029_04_L003,healthy_control,0.14789116,30memhg38,False40
LP0029_04_L003,healthy_control,0.144946709,0memhg38,True40
LP0029_04_L003,healthy_control,0.142800189,30memhg38,FalseDI1230XA
LP0029_04_L003,healthy_control,0.14562247,30memhg38,True40
LP0029_04_L003,healthy_control,0.14227293,30memhg38,TrueDI26830XA
LP0029_04_L003,healthy_control,0.14789116,30memhg38noalt,False40
LP0029_04_L003,healthy_control,0.14789116,0memhg38noalt,False40
LP0029_04_L003,healthy_control,0.140301265,0memhg38,TrueDI1230XA
LP0029_04_L003,healthy_control,0.145579453,30memhg38,FalseDI26830XA
LP0029_04_L003,healthy_control,0.139919938,0memhg38,FalseDI1230XA
LP0029_04_L003,healthy_control,0.14562247,0memhg38noalt,True40
LP0029_04_L003,healthy_control,0.139576707,0memhg38noalt,TrueDI1230XA
LP0029_04_L003,healthy_control,0.142800189,0memhg38noalt,FalseDI1230XA
LP0029_05_L004,healthy_control,0.1768946,30memhg38,True40
LP0029_05_L004,healthy_control,0.172884551,30memhg38,FalseDI1230XA
LP0029_05_L004,healthy_control,0.175422692,0memhg38noalt,TrueDI26830XA
LP0029_05_L004,healthy_control,0.172884551,0memhg38noalt,FalseDI1230XA
LP0029_05_L004,healthy_control,0.1768946,30memhg38noalt,True40
LP0029_05_L004,healthy_control,0.172884551,30memhg38noalt,FalseDI1230XA
LP0029_05_L004,healthy_control,0.172979787,0memhg38,FalseDI26830XA
LP0029_05_L004,healthy_control,0.175422692,30memhg38,TrueDI26830XA
LP0029_05_L004,healthy_control,0.177937951,30memhg38noalt,False40
LP0029_05_L004,healthy_control,0.177937951,0memhg38noalt,False40
LP0029_05_L004,healthy_control,0.177937951,30memhg38,False40
LP0029_05_L004,healthy_control,0.172146953,30memhg38noalt,FalseDI26830XA
LP0029_05_L004,healthy_control,0.177568576,0memhg38,True40
LP0029_05_L004,healthy_control,0.172146953,0memhg38noalt,FalseDI26830XA
LP0029_05_L004,healthy_control,0.170579821,30memhg38noalt,TrueDI1230XA
LP0029_05_L004,healthy_control,0.172146953,30memhg38,FalseDI26830XA
LP0029_05_L004,healthy_control,0.170773426,0memhg38,TrueDI1230XA
LP0029_05_L004,healthy_control,0.175422692,30memhg38noalt,TrueDI26830XA
LP0029_05_L004,healthy_control,0.173682301,0memhg38,TrueDI26830XA
LP0029_05_L004,healthy_control,0.170579821,0memhg38noalt,TrueDI1230XA
LP0029_05_L004,healthy_control,0.171820253,0memhg38,FalseDI1230XA
LP0029_05_L004,healthy_control,0.17973145,0memhg38,False40
LP0029_05_L004,healthy_control,0.170579821,30memhg38,TrueDI1230XA
LP0029_05_L004,healthy_control,0.1768946,0memhg38noalt,True40
LP0029_06_L003,healthy_control,0.157261298,0memhg38noalt,FalseDI1230XA
LP0029_06_L003,healthy_control,0.158561548,0memhg38,TrueDI26830XA
LP0029_06_L003,healthy_control,0.155476757,0memhg38,FalseDI26830XA
LP0029_06_L003,healthy_control,0.160568095,30memhg38noalt,False40
LP0029_06_L003,healthy_control,0.155933371,0memhg38noalt,TrueDI26830XA
LP0029_06_L003,healthy_control,0.160568095,30memhg38,False40
LP0029_06_L003,healthy_control,0.155289255,0memhg38,TrueDI1230XA
LP0029_06_L003,healthy_control,0.158320347,30memhg38,True40
LP0029_06_L003,healthy_control,0.157974888,30memhg38,TrueDI1230XA
LP0029_06_L003,healthy_control,0.157974888,0memhg38noalt,TrueDI1230XA
LP0029_06_L003,healthy_control,0.156135564,0memhg38noalt,FalseDI26830XA
LP0029_06_L003,healthy_control,0.157261298,30memhg38noalt,FalseDI1230XA
LP0029_06_L003,healthy_control,0.157261298,30memhg38,FalseDI1230XA
LP0029_06_L003,healthy_control,0.158320347,30memhg38noalt,True40
