sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-10.272778264816086,149.9999999996972,-57.60764209437192,757.9999999917147,-275.51938596061564,6078.004220605561,-742.3234323875129,0.0757253462318691,0.00652512991798863,-345.23694475841415,hematopoietic_specific_liquorice_hg38,lung_cancer,1.48,"(-677.0049045169608, -280.73400851054373)",n.s.,-1.74,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-10.127088844319744,149.99999999999932,-58.39446693995363,757.999999994746,-259.4789707604674,6078.023000227605,-742.1278880994895,0.07469908324884635,0.00595222059613532,-329.8396570682428,hematopoietic_specific_liquorice_hg38,lung_cancer,1.72,"(-669.3603194170521, -288.5828089541338)",n.s.,-1.75,"(0.05742537813949114, 0.22735744738612143)",n.s.,30memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-10.127088844319744,149.99999999999932,-58.39446693995363,757.999999994746,-259.4789707604674,6078.023000227605,-742.1278880994895,0.07469908324884635,0.00595222059613532,-329.8396570682428,hematopoietic_specific_liquorice_hg38,lung_cancer,1.72,"(-669.3603194170521, -288.5828089541338)",n.s.,-1.75,"(0.05742537813949114, 0.22735744738612143)",n.s.,0memhg38noalt,FalseDI26830XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-10.291811824809471,149.99999999990283,-58.59143512445723,757.9999999960304,-271.94459347002714,6078.010166700079,-738.3501254753293,0.07605909109164014,0.00654399528076791,-342.68092926300017,hematopoietic_specific_liquorice_hg38,lung_cancer,1.6,"(-676.9642862071934, -290.7781101057302)",n.s.,-1.72,"(0.057864530205383194, 0.22722235913474015)",n.s.,0memhg38noalt,TrueDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-8.953011245360223,149.9999999968689,-57.95301323335204,757.9999999951126,-271.3402589229919,6078.021929869947,-738.695077319922,0.07212268811992398,0.00642426741124676,-339.8845108882157,hematopoietic_specific_liquorice_hg38,lung_cancer,1.57,"(-681.3195521002971, -282.89234310994743)",n.s.,-1.76,"(0.05527544585941055, 0.22735403032213872)",n.s.,0memhg38,TrueDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-10.057055405951443,149.99999951747267,-66.85367282498252,757.9999999986276,-258.28376492835565,6078.006450271209,-737.1101249565453,0.07888657500131951,0.00611559492689476,-337.1018563942672,hematopoietic_specific_liquorice_hg38,lung_cancer,1.47,"(-681.4881485018702, -269.37044730366483)",n.s.,-1.81,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38noalt,True40
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-11.392399923158589,149.9999999994269,-61.96168145691572,757.999999998858,-249.70228870958587,6078.040872150767,-737.0757759986457,0.07930002263639671,0.0058101966796011,-325.1371748334006,hematopoietic_specific_liquorice_hg38,lung_cancer,1.67,"(-676.7752043822488, -277.24682790754423)",n.s.,-1.81,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38noalt,False40
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-10.272778264816086,149.9999999996972,-57.60764209437192,757.9999999917147,-275.51938596061564,6078.004220605561,-742.3234323875129,0.0757253462318691,0.00652512991798863,-345.23694475841415,hematopoietic_specific_liquorice_hg38,lung_cancer,1.48,"(-677.0049045169608, -280.73400851054373)",n.s.,-1.74,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38,FalseDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-9.865749462298211,149.99999999988648,-58.67402029243833,757.9999999913574,-266.3297333681906,6078.0290382670555,-743.7133099002914,0.07460079762525035,0.00635645163182291,-336.6627766623777,hematopoietic_specific_liquorice_hg38,lung_cancer,1.54,"(-675.1293825175285, -277.7828758727986)",n.s.,-1.71,"(0.055573729837936986, 0.2267132632413628)",n.s.,0memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-9.169444431979583,149.99999999991218,-57.30316884018715,757.9999999977539,-282.6729789556855,6078.0097322077945,-738.1239947730796,0.07310017956194442,0.00672388666033727,-350.79931992825476,hematopoietic_specific_liquorice_hg38,lung_cancer,1.4,"(-681.4822088165606, -277.4285656407602)",n.s.,-1.79,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38noalt,TrueDI26830XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-10.272778264816086,149.9999999996972,-57.60764209437192,757.9999999917147,-275.51938596061564,6078.004220605561,-742.3234323875129,0.0757253462318691,0.00652512991798863,-345.23694475841415,hematopoietic_specific_liquorice_hg38,lung_cancer,1.48,"(-677.0049045169608, -280.73400851054373)",n.s.,-1.74,"(0.05810908254921153, 0.22674770204183847)",n.s.,0memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-8.855644722490917,149.99999999989686,-59.41599307110876,757.9999999909256,-267.50180226844327,6078.007654841445,-742.3940315983099,0.07238180720756117,0.00646914174029422,-337.4141033567078,hematopoietic_specific_liquorice_hg38,lung_cancer,1.57,"(-675.5938390460229, -281.6501680438864)",n.s.,-1.75,"(0.05519782686216773, 0.22566692581832726)",n.s.,0memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-17.535528460916627,149.99999999999568,-91.65381091286096,757.9999999995731,-357.3170136781088,6078.006180074098,-744.4620278418181,0.11832922444779456,0.00902273850768678,-469.7045879448063,hematopoietic_specific_liquorice_hg38,lung_cancer,0.16,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.63,"(0.057864530205383194, 0.22722235913474015)",n.s.,30memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-17.345859171508742,149.00000000000074,-90.06474185144329,757.9999999999777,-352.0120124862825,6078.000003338053,-743.6153039880077,0.11694987407099112,0.0088851892089214,-462.5943683822183,hematopoietic_specific_liquorice_hg38,lung_cancer,0.18,"(-675.5938390460229, -281.6501680438864)",n.s.,-0.6,"(0.05519782686216773, 0.22566692581832726)",n.s.,0memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/True40/summary_across_samples_and_ROIS.csv,-19.649560499390684,149.0000000000133,-93.73793450384493,757.9999999987238,-326.35923952648085,6078.005359439957,-742.4312490861632,0.12336739618222883,0.00836097318814425,-443.34273265291773,hematopoietic_specific_liquorice_hg38,lung_cancer,0.36,"(-681.6857189742025, -272.7923878640041)",n.s.,-0.61,"(0.0626941903344038, 0.23046541082986235)",n.s.,0memhg38,True40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-17.6627534614534,149.99999999999926,-88.12596689177286,757.9999999998157,-344.83722513592926,6078.000011578327,-746.7325845946999,0.11599174425080416,0.00863075068260571,-453.8252982090982,hematopoietic_specific_liquorice_hg38,lung_cancer,0.28,"(-677.0049045169608, -280.73400851054373)",n.s.,-0.69,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-19.514276055280355,149.00000000199722,-93.13991411539068,757.999999999356,-334.4532003777741,6078.000007813634,-745.531930515659,0.12322171621615365,0.00851901115182587,-450.6677425033671,hematopoietic_specific_liquorice_hg38,lung_cancer,0.26,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.64,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38noalt,True40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-19.560867680374304,149.00000000003408,-90.86769765887657,757.9999999964367,-337.2063327837008,6078.0000153835,-746.1841658770372,0.122331283064421,0.00847771907734939,-451.17864272176286,hematopoietic_specific_liquorice_hg38,lung_cancer,0.3,"(-676.4586241629164, -280.6251143385373)",n.s.,-0.63,"(0.06284081006821898, 0.2302263812186002)",n.s.,0memhg38,False40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-17.6627534614534,149.99999999999926,-88.12596689177286,757.9999999998157,-344.83722513592926,6078.000011578327,-746.7325845946999,0.11599174425080416,0.00863075068260571,-453.8252982090982,hematopoietic_specific_liquorice_hg38,lung_cancer,0.28,"(-677.0049045169608, -280.73400851054373)",n.s.,-0.69,"(0.05810908254921153, 0.22674770204183847)",n.s.,0memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-17.72225718495699,149.99999999968108,-89.60080190395306,757.9999999986518,-350.0347211106728,6078.003341803853,-745.2228920836274,0.11726735633780463,0.00889507122323367,-460.57433265968183,hematopoietic_specific_liquorice_hg38,lung_cancer,0.21,"(-669.3603194170521, -288.5828089541338)",n.s.,-0.65,"(0.05742537813949114, 0.22735744738612143)",n.s.,30memhg38noalt,FalseDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-19.514276055280355,149.00000000199722,-93.13991411539068,757.999999999356,-334.4532003777741,6078.000007813634,-745.531930515659,0.12322171621615365,0.00851901115182587,-450.6677425033671,hematopoietic_specific_liquorice_hg38,lung_cancer,0.26,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.64,"(0.0641189442851832, 0.23128416528139153)",n.s.,0memhg38noalt,True40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-19.514276055280355,149.00000000199722,-93.13991411539068,757.999999999356,-334.4532003777741,6078.000007813634,-745.531930515659,0.12322171621615365,0.00851901115182587,-450.6677425033671,hematopoietic_specific_liquorice_hg38,lung_cancer,0.26,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.64,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38,True40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-17.732753270002508,149.99735210017482,-92.79812520494004,757.9999999997807,-347.27530927596985,6078.000005166753,-740.9029517985555,0.11879777761915795,0.00888811159130469,-461.05687673219774,hematopoietic_specific_liquorice_hg38,lung_cancer,0.2,"(-681.1866593795176, -277.13502072213475)",n.s.,-0.59,"(0.05522061965271734, 0.22927973121503842)",n.s.,0memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-17.535528460916627,149.99999999999568,-91.65381091286096,757.9999999995731,-357.3170136781088,6078.006180074098,-744.4620278418181,0.11832922444779456,0.00902273850768678,-469.7045879448063,hematopoietic_specific_liquorice_hg38,lung_cancer,0.16,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.63,"(0.057864530205383194, 0.22722235913474015)",n.s.,30memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.999502490046712,149.9999872582853,-90.15797589993788,757.9999999989553,-352.91578026544516,6078.000003654341,-743.4888690797804,0.11582747344449006,0.0089874697892212,-463.17861330850417,hematopoietic_specific_liquorice_hg38,lung_cancer,0.18,"(-681.4822088165606, -277.4285656407602)",n.s.,-0.7,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-17.6627534614534,149.99999999999926,-88.12596689177286,757.9999999998157,-344.83722513592926,6078.000011578327,-746.7325845946999,0.11599174425080416,0.00863075068260571,-453.8252982090982,hematopoietic_specific_liquorice_hg38,lung_cancer,0.28,"(-677.0049045169608, -280.73400851054373)",n.s.,-0.69,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-17.72225718495699,149.99999999968108,-89.60080190395306,757.9999999986518,-350.0347211106728,6078.003341803853,-745.2228920836274,0.11726735633780463,0.00889507122323367,-460.57433265968183,hematopoietic_specific_liquorice_hg38,lung_cancer,0.21,"(-669.3603194170521, -288.5828089541338)",n.s.,-0.65,"(0.05742537813949114, 0.22735744738612143)",n.s.,30memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.999502490046712,149.9999872582853,-90.15797589993788,757.9999999989553,-352.91578026544516,6078.000003654341,-743.4888690797804,0.11582747344449006,0.0089874697892212,-463.17861330850417,hematopoietic_specific_liquorice_hg38,lung_cancer,0.18,"(-681.4822088165606, -277.4285656407602)",n.s.,-0.7,"(0.05736331293548649, 0.2286327336088376)",n.s.,0memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-17.037194234741087,149.00000003201873,-91.58103809647493,757.9999999999923,-348.478701294839,6078.000003473114,-744.0809430062309,0.1166895586776594,0.00877168477271077,-460.23797190247495,hematopoietic_specific_liquorice_hg38,lung_cancer,0.18,"(-675.1293825175285, -277.7828758727986)",n.s.,-0.63,"(0.055573729837936986, 0.2267132632413628)",n.s.,0memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.999502490046712,149.9999872582853,-90.15797589993788,757.9999999989553,-352.91578026544516,6078.000003654341,-743.4888690797804,0.11582747344449006,0.0089874697892212,-463.17861330850417,hematopoietic_specific_liquorice_hg38,lung_cancer,0.18,"(-681.4822088165606, -277.4285656407602)",n.s.,-0.7,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-20.149917954623827,149.99999999760848,-87.44056646403034,757.9999999995309,-338.1922451900287,6078.002719864656,-750.8541908689892,0.12180974547967673,0.00869286232044478,-449.37250728841695,hematopoietic_specific_liquorice_hg38,lung_cancer,0.3,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.69,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38noalt,False40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-20.149917954623827,149.99999999760848,-87.44056646403034,757.9999999995309,-338.1922451900287,6078.002719864656,-750.8541908689892,0.12180974547967673,0.00869286232044478,-449.37250728841695,hematopoietic_specific_liquorice_hg38,lung_cancer,0.3,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.69,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38,False40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-20.149917954623827,149.99999999760848,-87.44056646403034,757.9999999995309,-338.1922451900287,6078.002719864656,-750.8541908689892,0.12180974547967673,0.00869286232044478,-449.37250728841695,hematopoietic_specific_liquorice_hg38,lung_cancer,0.3,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.69,"(0.06471423357887114, 0.2309442777492191)",n.s.,0memhg38noalt,False40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-18.449881710044796,149.99999925894804,-93.02819119701036,757.9999999993529,-354.8543119287195,6078.002172061399,-740.3658217123642,0.1213227723860958,0.00898348947764737,-469.6891498589192,hematopoietic_specific_liquorice_hg38,lung_cancer,0.14,"(-681.3195521002971, -282.89234310994743)",n.s.,-0.51,"(0.05527544585941055, 0.22735403032213872)",n.s.,0memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-17.535528460916627,149.99999999999568,-91.65381091286096,757.9999999995731,-357.3170136781088,6078.006180074098,-744.4620278418181,0.11832922444779456,0.00902273850768678,-469.7045879448063,hematopoietic_specific_liquorice_hg38,lung_cancer,0.16,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.63,"(0.057864530205383194, 0.22722235913474015)",n.s.,0memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-17.72225718495699,149.99999999968108,-89.60080190395306,757.9999999986518,-350.0347211106728,6078.003341803853,-745.2228920836274,0.11726735633780463,0.00889507122323367,-460.57433265968183,hematopoietic_specific_liquorice_hg38,lung_cancer,0.21,"(-669.3603194170521, -288.5828089541338)",n.s.,-0.65,"(0.05742537813949114, 0.22735744738612143)",n.s.,0memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-23.199037560274924,149.99999999979963,-73.26959828906749,757.0000000146312,-420.32412704750914,6078.012143027191,-699.9452659906465,0.12790271578614798,0.00992790275241098,-520.6421152200327,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.45,"(-681.4822088165606, -277.4285656407602)",n.s.,-0.39,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-23.199037560274924,149.99999999979963,-73.26959828906749,757.0000000146312,-420.32412704750914,6078.012143027191,-699.9452659906465,0.12790271578614798,0.00992790275241098,-520.6421152200327,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.45,"(-681.4822088165606, -277.4285656407602)",n.s.,-0.39,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38noalt,TrueDI26830XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-24.811101297550454,149.99999999975938,-71.976080566335,757.0000000286133,-394.3062529060031,6078.014395147646,-699.7760187573867,0.1298007517293384,0.0095401601151614,-495.2117611053302,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.14,"(-681.3195521002971, -282.89234310994743)",n.s.,-0.29,"(0.05527544585941055, 0.22735403032213872)",n.s.,0memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-24.840536068209076,149.99999999982154,-72.9930715122446,757.0000000598493,-411.7687032069298,6078.006671552119,-700.9070372062126,0.13156121180152233,0.0100840898744632,-513.7155220184154,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.34,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.28,"(0.057864530205383194, 0.22722235913474015)",n.s.,30memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-25.368064276719924,149.99999999996302,-73.4418868815158,757.0000000587207,-400.3907184771318,6078.000169436513,-696.0883856566415,0.1324539725706623,0.00972987852049049,-503.4131023732948,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.29,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.41,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38,False40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-26.12387594080125,149.99999999992755,-76.99490542603282,757.0000000427726,-387.21935443718786,6078.0000418914415,-693.3269805070578,0.13547206752935742,0.00915990163102209,-494.7161832912886,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.21,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.32,"(0.0641189442851832, 0.23128416528139153)",n.s.,0memhg38noalt,True40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-24.840536068209076,149.99999999982154,-72.9930715122446,757.0000000598493,-411.7687032069298,6078.006671552119,-700.9070372062126,0.13156121180152233,0.0100840898744632,-513.7155220184154,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.34,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.28,"(0.057864530205383194, 0.22722235913474015)",n.s.,0memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-26.12387594080125,149.99999999992755,-76.99490542603282,757.0000000427726,-387.21935443718786,6078.0000418914415,-693.3269805070578,0.13547206752935742,0.00915990163102209,-494.7161832912886,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.21,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.32,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38noalt,True40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-23.598803757033423,149.999999999824,-71.75744310859055,757.0000000148302,-411.5103163895322,6078.025459708088,-700.9750445527083,0.12759045671764893,0.00997629719704184,-510.7741826379977,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.35,"(-677.0049045169608, -280.73400851054373)",n.s.,-0.39,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38,FalseDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-26.469981879395753,149.99999999998653,-76.14411833527879,757.0000000382885,-385.9392346522259,6078.007275383856,-694.4249481710052,0.1358601541863321,0.00926421558102913,-492.9791117911699,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.16,"(-676.4586241629164, -280.6251143385373)",n.s.,-0.28,"(0.06284081006821898, 0.2302263812186002)",n.s.,0memhg38,False40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-23.386458594792646,149.99999999970018,-72.23604137835824,757.0000000054008,-419.6405097692096,6078.012487208048,-699.816979161964,0.12781162251986994,0.01018934704228788,-519.1329065737084,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.46,"(-669.3603194170521, -288.5828089541338)",n.s.,-0.38,"(0.05742537813949114, 0.22735744738612143)",n.s.,0memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-26.12387594080125,149.99999999992755,-76.99490542603282,757.0000000427726,-387.21935443718786,6078.0000418914415,-693.3269805070578,0.13547206752935742,0.00915990163102209,-494.7161832912886,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.21,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.32,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38,True40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-25.368064276719924,149.99999999996302,-73.4418868815158,757.0000000587207,-400.3907184771318,6078.000169436513,-696.0883856566415,0.1324539725706623,0.00972987852049049,-503.4131023732948,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.29,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.41,"(0.06471423357887114, 0.2309442777492191)",n.s.,0memhg38noalt,False40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-24.840536068209076,149.99999999982154,-72.9930715122446,757.0000000598493,-411.7687032069298,6078.006671552119,-700.9070372062126,0.13156121180152233,0.0100840898744632,-513.7155220184154,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.34,"(-676.9642862071934, -290.7781101057302)",n.s.,-0.28,"(0.057864530205383194, 0.22722235913474015)",n.s.,30memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-24.166890015827462,149.99999999979025,-71.43054317012468,757.0000000168927,-404.1618114593339,6078.014528808932,-699.8890586823692,0.12844678511807509,0.00968498643925306,-503.7608575142888,hematopoietic_specific_liquorice_hg38,lung_cancer,-0.3,"(-675.1293825175285, -277.7828758727986)",n.s.,-0.33,"(0.055573729837936986, 0.2267132632413628)",n.s.,0memhg38,FalseDI26830XA
